chr	start	end	strand	label	n_supporting	method	gene_name
10	102158117	102158118	+		1	Nm-seq	NOLC1,NOLC1,NOLC1,NOLC1,NOLC1,NOLC1,NOLC1,NOLC1
10	102160462	102160463	+		1	Nm-seq	NOLC1,NOLC1,NOLC1,NOLC1,NOLC1,NOLC1,NOLC1
10	103395825	103395826	-		1	Nm-seq	ATP5MD,ATP5MD,ATP5MD,ATP5MD,ATP5MD
10	109880207	109880208	-		1	Nm-seq	XPNPEP1,XPNPEP1,XPNPEP1,XPNPEP1,XPNPEP1,XPNPEP1,XPNPEP1,XPNPEP1,XPNPEP1
10	110294224	110294225	-		1	Nm-seq	SMNDC1,SMNDC1
10	110937044	110937045	-		1	Nm-seq	RPL13AP6
10	116707269	116707270	-		1	Nm-seq	HSPA12A,HSPA12A,HSPA12A
10	119073796	119073797	-		1	Nm-seq	EIF3A,EIF3A
10	119177147	119177148	-		1	Nm-seq	PRDX3
10	120890878	120890879	+		1	Nm-seq	WDR11,WDR11,WDR11,WDR11,WDR11
11	319793	319794	-		1	Nm-seq	IFITM3,IFITM3,IFITM3,IFITM3
11	410015	410016	-		1	Nm-seq	SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR
11	410017	410018	-		1	Nm-seq	SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR,SIGIRR
11	2635325	2635326	-		1	Nm-seq	KCNQ1OT1,L1PA5
11	3029079	3029080	-		1	Nm-seq	CARS,CARS,CARS,CARS,CARS,CARS
11	4106048	4106049	+		1	Nm-seq	RRM1,RRM1,RRM1,RRM1,RRM1,RRM1,RRM1
11	4121738	4121739	+		1	Nm-seq	RRM1,RRM1,RRM1,RRM1,RRM1,RRM1,RRM1,RRM1,RRM1
11	4121739	4121740	+		1	Nm-seq	RRM1,RRM1,RRM1,RRM1,RRM1,RRM1,RRM1,RRM1,RRM1
11	8685708	8685709	+		1	Nm-seq	RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A
11	8685761	8685762	+		1	Nm-seq	RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A
11	8685762	8685763	+		1	Nm-seq	RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A
11	8685764	8685765	+		1	Nm-seq	RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A
11	8685769	8685770	+		1	Nm-seq	RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A
11	8685816	8685817	+		1	Nm-seq	RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A,RPL27A
11	9094784	9094785	+		1	Nm-seq	KRT8P41
11	9095206	9095207	+		1	Nm-seq	KRT8P41
11	9095623	9095624	+		1	Nm-seq	KRT8P41
11	9445464	9445465	+		1	Nm-seq	IPO7
11	10509060	10509061	-		1	Nm-seq	MTRNR2L8
11	10797221	10797222	-		1	Nm-seq	EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2
11	10799663	10799664	-		1	Nm-seq	EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2
11	10799695	10799696	-		1	Nm-seq	EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2,EIF4G2
11	16738715	16738716	+		1	Nm-seq	C11orf58,C11orf58,C11orf58,C11orf58,C11orf58,C11orf58
11	16744607	16744608	+		1	Nm-seq	C11orf58,C11orf58,C11orf58,C11orf58,C11orf58,C11orf58,C11orf58
11	17075519	17075520	-		1	Nm-seq	RPS13,RPS13,RPS13,RPS13,RPS13,RPS13
11	17075522	17075523	-		1	Nm-seq	RPS13,RPS13,RPS13,RPS13,RPS13,RPS13
11	17075523	17075524	-		1	Nm-seq	RPS13,RPS13,RPS13,RPS13,RPS13,RPS13
11	17075531	17075532	-		1	Nm-seq	RPS13,RPS13,RPS13,RPS13,RPS13,RPS13,RPS13
11	18399455	18399456	+		1	Nm-seq	LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA
11	18403739	18403740	+		1	Nm-seq	LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA
11	18403741	18403742	+		1	Nm-seq	LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA
11	18407202	18407203	+		1	Nm-seq	LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA,LDHA
11	32103380	32103381	+		1	Nm-seq	RCN1,RCN1,RCN1,RCN1,RCN1,AL035078.4
11	32587040	32587041	+		1	Nm-seq	EIF3M,EIF3M,EIF3M,EIF3M,EIF3M,EIF3M,EIF3M,EIF3M,EIF3M,EIF3M,EIF3M
11	32589574	32589575	+		1	Nm-seq	EIF3M,EIF3M,EIF3M,EIF3M,EIF3M,EIF3M,EIF3M,EIF3M,EIF3M
11	45826704	45826705	-		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	intergenic
11	46743818	46743819	-		1	Nm-seq	CKAP5,CKAP5,CKAP5
11	47237947	47237948	+		1	Nm-seq	DDB2,DDB2,DDB2,DDB2,DDB2,DDB2,DDB2,DDB2,DDB2
11	47488907	47488908	-		1	Nm-seq	CELF1,CELF1,CELF1,CELF1,CELF1,CELF1,CELF1,CELF1,CELF1,CELF1,CELF1,CELF1,CELF1
11	47622720	47622721	-		1	Nm-seq	MTCH2,MTCH2,MTCH2,MTCH2,MTCH2
11	47622721	47622722	-		1	Nm-seq	MTCH2,MTCH2,MTCH2,MTCH2,MTCH2
11	47631065	47631066	-		1	Nm-seq	MTCH2,MTCH2,MTCH2,MTCH2
11	47631684	47631685	-		1	Nm-seq	MTCH2,MTCH2,MTCH2,MTCH2,MTCH2
11	47631686	47631687	-		1	Nm-seq	MTCH2,MTCH2,MTCH2,MTCH2,MTCH2
11	47638720	47638721	-		1	Nm-seq	MTCH2,MTCH2,MTCH2,MTCH2,MTCH2
11	47812987	47812988	-		1	Nm-seq	NUP160,NUP160,NUP160,NUP160
11	47837591	47837592	-		1	Nm-seq	NUP160,NUP160,NUP160,NUP160
11	47837593	47837594	-		1	Nm-seq	NUP160,NUP160,NUP160,NUP160
11	47837595	47837596	-		1	Nm-seq	NUP160,NUP160,NUP160,NUP160
11	49158021	49158022	-		1	Nm-seq	FOLH1,FOLH1,FOLH1,FOLH1,FOLH1,FOLH1
11	57326412	57326413	-		1	Nm-seq	SSRP1,SSRP1
11	57334634	57334635	-		1	Nm-seq	SSRP1,SSRP1,SSRP1,SSRP1
11	57528827	57528828	-		1	Nm-seq	TIMM10,TIMM10,TIMM10
11	61515444	61515445	-		1	Nm-seq	SYT7
11	61802276	61802277	-		1	Nm-seq	FADS1,FADS1,FADS1,FADS1
11	61813277	61813278	-		1	Nm-seq	FADS1,FADS1,FADS1,FADS1,FADS1,FADS1,FADS1,FADS1,FADS1,FADS1,FADS1,FADS1,FADS1,FADS1,FADS1
11	61967339	61967340	-		1	Nm-seq	FTH1,FTH1,FTH1,FTH1,FTH1,FTH1,FTH1,FTH1,FTH1,FTH1,FTH1
11	62560177	62560178	-		1	Nm-seq	AP002990.1,EEF1G,EEF1G,AP002990.1
11	62629242	62629243	-		1	Nm-seq	GANAB,GANAB,GANAB,GANAB,GANAB,GANAB
11	62629916	62629917	-		1	Nm-seq	GANAB,GANAB,GANAB,GANAB,GANAB,GANAB
11	62722345	62722346	-		1	Nm-seq	HNRNPUL2-BSCL2,HNRNPUL2
11	62853674	62853675	-		1	Nm-seq	SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNORD30,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1
11	62881992	62881993	+		1	Nm-seq	SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2
11	62881993	62881994	+		1	Nm-seq	SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2
11	62888547	62888548	+		1	Nm-seq	SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,SLC3A2,(CCAG)n,SLC3A2
11	64193278	64193279	+		1	Nm-seq	STIP1,STIP1,STIP1,STIP1,STIP1,STIP1,STIP1
11	64244792	64244793	-		1	Nm-seq	PPP1R14B,PPP1R14B,PPP1R14B
11	64244944	64244945	-		1	Nm-seq	PPP1R14B,PPP1R14B,PPP1R14B
11	64245260	64245261	-		1	Nm-seq	PPP1R14B,PPP1R14B,PPP1R14B
11	64245261	64245262	-		1	Nm-seq	PPP1R14B,PPP1R14B,PPP1R14B
11	64317515	64317516	-		1	Nm-seq	TRMT112,TRMT112,TRMT112
11	64320878	64320879	+		1	Nm-seq	PRDX5,PRDX5,PRDX5
11	64321629	64321630	+		1	Nm-seq	MIR,PRDX5,PRDX5,PRDX5
11	65423344	65423345	+		1	Nm-seq	NEAT1,NEAT1,NEAT1,NEAT1,NEAT1,RF01955,NEAT1
11	65423366	65423367	+		1	Nm-seq	RF01955,NEAT1,NEAT1,NEAT1,NEAT1,NEAT1,NEAT1
11	65426394	65426395	+		1	Nm-seq	NEAT1,NEAT1,NEAT1,NEAT1,NEAT1
11	65499673	65499674	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,L1M4c,MALAT1
11	65499674	65499675	+		1	Nm-seq	L1M4c,MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65499679	65499680	+		1	Nm-seq	L1M4c,MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65500431	65500432	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1
11	65501295	65501296	+		1	Nm-seq	MALAT1,MALAT1
11	65501306	65501307	+		1	Nm-seq	MALAT1,MALAT1
11	65502273	65502274	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1
11	65503262	65503263	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65503324	65503325	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65503326	65503327	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65503531	65503532	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65504172	65504173	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65504201	65504202	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65504202	65504203	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65504520	65504521	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65504644	65504645	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65505999	65506000	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65506000	65506001	+		1	Nm-seq	MALAT1,MALAT1,MALAT1,MALAT1,MALAT1,MALAT1
11	65536123	65536124	+		1	Nm-seq	SCYL1,SCYL1,SCYL1,SCYL1,SCYL1,SCYL1,SCYL1,SCYL1,SCYL1,SCYL1,SCYL1
11	65856105	65856106	-		1	Nm-seq	CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1
11	65856213	65856214	-		1	Nm-seq	CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1,CFL1
11	65920650	65920651	+		1	Nm-seq	DRAP1,DRAP1,DRAP1,DRAP1,DRAP1,DRAP1,DRAP1,DRAP1
11	65920651	65920652	+		1	Nm-seq	DRAP1,DRAP1,DRAP1,DRAP1,DRAP1,DRAP1,DRAP1,DRAP1
11	65996975	65996976	-		1	Nm-seq	EIF1AD,EIF1AD,EIF1AD
11	65997111	65997112	-		1	Nm-seq	EIF1AD,EIF1AD,EIF1AD
11	66058950	66058951	+		1	Nm-seq	SF3B2,SF3B2,SF3B2,SF3B2
11	67584510	67584511	+		1	Nm-seq	GSTP1,GSTP1,GSTP1,GSTP1,GSTP1,GSTP1,GSTP1
11	67611906	67611907	+		1	Nm-seq	NDUFV1,NDUFV1,NDUFV1,NDUFV1,NDUFV1,NDUFV1,NDUFV1,NDUFV1,NDUFV1,NDUFV1,NDUFV1,NDUFV1
11	72704199	72704200	-		1	Nm-seq	ARAP1,ARAP1,ARAP1,ARAP1,ARAP1,ARAP1,ARAP1
11	75404093	75404094	+		1	Nm-seq	RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3
11	75405664	75405665	+		1	Nm-seq	RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3
11	75405665	75405666	+		1	Nm-seq	RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3,RPS3
11	76352519	76352520	-		1	Nm-seq	THAP12,THAP12,THAP12
11	77025636	77025637	+		1	Nm-seq	ACER3
11	77886493	77886494	+		1	2OMe-seq	LSU-rRNA_Hsa,AAMDC,AAMDC,AAMDC,AAMDC,AAMDC,AAMDC
11	77886536	77886537	+		1	2OMe-seq	AAMDC,LSU-rRNA_Hsa,AAMDC,AAMDC,AAMDC,AAMDC,AAMDC
11	77886600	77886601	+		2	2OMe-seq,RibOxi-seq	AAMDC,LSU-rRNA_Hsa,AAMDC,AAMDC,AAMDC,AAMDC,AAMDC
11	77886610	77886611	+		1	2OMe-seq	LSU-rRNA_Hsa,AAMDC,AAMDC,AAMDC,AAMDC,AAMDC,AAMDC
11	77886617	77886618	+		1	2OMe-seq	AAMDC,AAMDC,LSU-rRNA_Hsa,AAMDC,AAMDC,AAMDC,AAMDC
11	77886622	77886623	+		1	2OMe-seq	AAMDC,AAMDC,AAMDC,LSU-rRNA_Hsa,AAMDC,AAMDC,AAMDC
11	77886633	77886634	+		1	2OMe-seq	AAMDC,AAMDC,AAMDC,AAMDC,AAMDC,LSU-rRNA_Hsa,AAMDC
11	77886679	77886680	+		1	2OMe-seq	LSU-rRNA_Hsa,AAMDC,AAMDC,AAMDC,AAMDC,AAMDC,AAMDC
11	77886691	77886692	+		1	2OMe-seq	AAMDC,AAMDC,AAMDC,LSU-rRNA_Hsa,AAMDC,AAMDC,AAMDC
11	78079793	78079794	-		1	Nm-seq	NDUFC2,NDUFC2,NDUFC2,NDUFC2-KCTD14,NDUFC2,NDUFC2,NDUFC2-KCTD14
11	88612864	88612865	-		5	RiboMeth-seq,Nm-seq,na	GRM5,GRM5,RNU6-16P,GRM5,U6
11	89687367	89687368	+		1	Nm-seq	FOLH1B,FOLH1B
11	93739245	93739246	-		1	Nm-seq	TAF1D,TAF1D,TAF1D,TAF1D,TAF1D,TAF1D,TAF1D,TAF1D
11	94548856	94548857	+		1	Nm-seq	PIWIL4,PIWIL4,FUT4
11	102396902	102396903	-		1	Nm-seq	TMEM123,TMEM123
11	111821956	111821957	-		1	2OMe-seq	ALG9,ALG9,ALG9,ALG9,ALG9,ALG9,ALG9,AP001781.2,ALG9,ALG9-IT1,LSU-rRNA_Hsa
11	112233656	112233657	+		1	Nm-seq	PTS,PTS,PTS,PTS,PTS,PTS,PTS
11	119017407	119017408	-		1	Nm-seq	RPS25,RPS25,RPS25,RPS25,RPS25
11	119017408	119017409	-		1	Nm-seq	RPS25,RPS25,RPS25,RPS25,RPS25
11	119018004	119018005	-		1	Nm-seq	RPS25,RPS25,RPS25,RPS25,RPS25,RPS25
11	119023349	119023350	+		1	Nm-seq	TRAPPC4,TRAPPC4,TRAPPC4,TRAPPC4,TRAPPC4,TRAPPC4,TRAPPC4,TRAPPC4,TRAPPC4,TRAPPC4,TRAPPC4
11	119304857	119304858	+		1	Nm-seq	CBL,CBL,CBL,CBL
11	120332762	120332763	+		1	Nm-seq	TMEM136,TMEM136,TMEM136
11	123058256	123058257	-		1	Nm-seq	HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8
11	123058671	123058672	-		1	Nm-seq	HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8
11	123058673	123058674	-		1	Nm-seq	HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8
11	123060766	123060767	-		1	Nm-seq	HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8
11	123060770	123060771	-		1	Nm-seq	HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8
11	123060771	123060772	-		1	Nm-seq	HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8
11	123060772	123060773	-		1	Nm-seq	HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8
11	123061210	123061211	-		1	Nm-seq	HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,HSPA8,LFSINE_Vert,HSPA8
11	124119024	124119025	+		1	Nm-seq	VWA5A,VWA5A,VWA5A,VWA5A,VWA5A
11	124765188	124765189	+		1	Nm-seq	AP000866.2,AP000866.2
11	124834297	124834298	+		1	Nm-seq	AP000866.1
11	124834299	124834300	+		1	Nm-seq	AP000866.1
11	125960287	125960288	-		1	Nm-seq	CDON,CDON
11	130143347	130143348	+		1	Nm-seq	APLP2,APLP2,APLP2,APLP2,APLP2,APLP2,APLP2,APLP2,APLP2,APLP2
11	130144482	130144483	+		1	Nm-seq	APLP2,APLP2,APLP2
11	134225175	134225176	+		1	Nm-seq	VPS26B,VPS26B
12	1788363	1788364	+		1	Nm-seq	ADIPOR2
12	2797260	2797261	+		1	Nm-seq	FKBP4,FKBP4,FKBP4
12	6034792	6034793	-		1	Nm-seq	VWF,VWF
12	6034793	6034794	-		1	Nm-seq	VWF,VWF
12	6034794	6034795	-		1	Nm-seq	VWF,VWF
12	6531476	6531477	+		1	Nm-seq	NCAPD2
12	6537190	6537191	+		1	Nm-seq	GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH
12	6537796	6537797	+		1	Nm-seq	GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH
12	6566209	6566210	-		1	Nm-seq	NOP2,NOP2,NOP2,AC006064.6,NOP2,NOP2,NOP2,NOP2,NOP2,NOP2,NOP2,NOP2,AC006064.6,NOP2,NOP2,NOP2
12	6571003	6571004	-		1	Nm-seq	CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,AC006064.6,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,AC006064.6,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4
12	6600634	6600635	-		1	Nm-seq	CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,AC006064.6,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4,CHD4
12	6935705	6935706	+		1	Nm-seq	ATN1,ATN1
12	6965543	6965544	-		1	Nm-seq	PHB2,PHB2,PHB2,PHB2,PHB2,PHB2
12	6967897	6967898	-		1	Nm-seq	PHB2,PHB2,PHB2,PHB2,PHB2,PHB2,PHB2,PHB2,PHB2,PHB2
12	6970469	6970470	-		1	Nm-seq	PHB2,PHB2,PHB2,PHB2,PHB2,PHB2,PHB2,PHB2,PHB2,PHB2,PHB2,PHB2
12	8940672	8940673	-		1	Nm-seq	M6PR,M6PR,M6PR,M6PR
12	9695303	9695304	+		1	Nm-seq	CLEC2D,CLEC2D
12	9695392	9695393	+		1	Nm-seq	AC007068.1,CLEC2D,CLEC2D
12	9695396	9695397	+		1	Nm-seq	CLEC2D,AC007068.1,CLEC2D
12	9695787	9695788	+		1	Nm-seq	CLEC2D,AC007068.1,CLEC2D
12	9695788	9695789	+		1	Nm-seq	CLEC2D,AC007068.1,CLEC2D
12	9695920	9695921	+		1	Nm-seq	CLEC2D,AC007068.1
12	9696085	9696086	+		1	Nm-seq	AC007068.1,CLEC2D
12	12876067	12876068	+		1	Nm-seq	RPL13AP20
12	20551433	20551434	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	PDE3A,SSU-rRNA_Hsa,PDE3A
12	20551471	20551472	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	PDE3A,PDE3A,SSU-rRNA_Hsa
12	20551528	20551529	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,PDE3A,PDE3A
12	20551536	20551537	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	PDE3A,PDE3A,SSU-rRNA_Hsa
12	21470310	21470311	-		1	Nm-seq	RECQL,RECQL
12	21635514	21635515	-		1	Nm-seq	LDHB,AC010197.2,LDHB,LDHB,LDHB,AC010197.2
12	21646998	21646999	-		1	Nm-seq	LDHB,LDHB,AC010197.2,LDHB,LDHB,LDHB,LDHB
12	22058592	22058593	+		1	Nm-seq	CMAS,CMAS,CMAS,CMAS
12	24894398	24894399	-		1	Nm-seq	BCAT1,BCAT1,BCAT1,BCAT1,BCAT1,BCAT1,BCAT1
12	31093272	31093273	+		1	Nm-seq	DDX11,DDX11,DDX11,DDX11,DDX11,DDX11,DDX11,DDX11,DDX11,DDX11,DDX11,DDX11
12	31792007	31792008	-		1	Nm-seq	H3F3C
12	34219717	34219718	-		1	2OMe-seq	LSU-rRNA_Hsa
12	38137780	38137781	+		1	2OMe-seq	LSU-rRNA_Hsa
12	40943658	40943659	+		1	Nm-seq	CNTN1,CNTN1,CNTN1,CNTN1,CNTN1
12	43794987	43794988	-		1	Nm-seq	TWF1,TWF1,TWF1
12	43795078	43795079	-		1	Nm-seq	TWF1,TWF1,TWF1
12	43795712	43795713	-		1	Nm-seq	TWF1,TWF1,TWF1,TWF1,TWF1
12	46360350	46360351	-		1	Nm-seq	SLC38A2,SLC38A2,SLC38A2
12	46370853	46370854	-		1	Nm-seq	SLC38A2,SLC38A2,SLC38A2,SLC38A2,SLC38A2
12	48654499	48654500	-		1	Nm-seq	KANSL2,KANSL2,KANSL2,KANSL2,KANSL2,hsa-miR-1291,KANSL2,SNORA2C,KANSL2,KANSL2,KANSL2,MIR1291
12	48654500	48654501	-		1	Nm-seq	MIR1291,KANSL2,KANSL2,KANSL2,KANSL2,KANSL2,KANSL2,KANSL2,KANSL2,KANSL2,hsa-miR-1291,SNORA2C
12	48836764	48836765	-		1	Nm-seq	DDX23,DDX23,DDX23,DDX23,DDX23
12	48938022	48938023	-		1	Nm-seq	ARF3,AC073610.3,AC073610.2
12	49128668	49128669	-		1	Nm-seq	TUBA1B,TUBA1B,TUBA1B,TUBA1B
12	49128708	49128709	-		1	Nm-seq	TUBA1B,TUBA1B,TUBA1B,TUBA1B
12	49128709	49128710	-		1	Nm-seq	TUBA1B,TUBA1B,TUBA1B,TUBA1B
12	49129656	49129657	-		1	Nm-seq	TUBA1B,TUBA1B,TUBA1B,TUBA1B,TUBA1B,TUBA1B,TUBA1B,TUBA1B
12	49185181	49185182	-		1	Nm-seq	TUBA1A,TUBA1A,TUBA1A
12	49185625	49185626	-		1	Nm-seq	TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A
12	49185720	49185721	-		1	Nm-seq	TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A
12	49185760	49185761	-		1	Nm-seq	TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A
12	49186767	49186768	-		1	Nm-seq	TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A
12	49186768	49186769	-		1	Nm-seq	TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A,TUBA1A
12	49269529	49269530	+		1	Nm-seq	TUBA1C,TUBA1C,TUBA1C,TUBA1C,TUBA1C,TUBA1C
12	49272480	49272481	+		1	Nm-seq	TUBA1C,TUBA1C,TUBA1C,TUBA1C,TUBA1C
12	49272521	49272522	+		1	Nm-seq	TUBA1C,TUBA1C,TUBA1C,TUBA1C,TUBA1C
12	49764265	49764266	+		1	Nm-seq	TMBIM6,TMBIM6,TMBIM6,TMBIM6,TMBIM6,TMBIM6
12	49764533	49764534	+		1	Nm-seq	TMBIM6,TMBIM6,TMBIM6,TMBIM6,TMBIM6,TMBIM6
12	50006512	50006513	-		1	Nm-seq	RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1,RACGAP1
12	50924823	50924824	+		1	Nm-seq	METTL7A,METTL7A
12	50924824	50924825	+		1	Nm-seq	METTL7A,METTL7A
12	51242816	51242817	+		1	Nm-seq	DAZAP2,DAZAP2,DAZAP2,DAZAP2,DAZAP2,DAZAP2
12	52235326	52235327	+		1	Nm-seq	KRT7,KRT7
12	52241616	52241617	+		1	Nm-seq	KRT7,KRT7,KRT7,KRT7,KRT7,KRT7
12	52897437	52897438	-		1	Nm-seq	KRT8,KRT8,KRT8,KRT8,KRT8,KRT8
12	52897438	52897439	-		1	Nm-seq	KRT8,KRT8,KRT8,KRT8,KRT8,KRT8
12	52897439	52897440	-		1	Nm-seq	KRT8,KRT8,KRT8,KRT8,KRT8,KRT8
12	52900030	52900031	-		1	Nm-seq	KRT8,KRT8,KRT8,KRT8,KRT8,KRT8,KRT8,KRT8,KRT8,KRT8,KRT8
