chr	start	end	strand	label	gene_id	genomic_position	HCT116_model	n_reads	HEK293T_model	Arabidopsis_model
ENST00000263238	787	788	.	0	ENSG00000115091	113934314	0.020136977	27	0.107513204	0.013015497
ENST00000263238	809	810	.	0	ENSG00000115091	113934336	0.1031101	29	0.12980443	0.14136653
ENST00000263238	825	826	.	0	ENSG00000115091	113934352	0.098073766	29	0.3455194	0.006491375
ENST00000263238	892	893	.	0	ENSG00000115091	113939991	0.09329204	30	0.17054503	0.10190318
ENST00000263238	920	921	.	0	ENSG00000115091	113940019	0.0026347996	31	0.06709782	0.009481072
ENST00000263238	948	949	.	0	ENSG00000115091	113940047	0.080696285	26	0.18181881	0.012101317
ENST00000263238	973	974	.	0	ENSG00000115091	113940072	0.06545643	31	0.33595154	0.022585308
ENST00000263238	986	987	.	0	ENSG00000115091	113940085	0.42804092	24	0.47311068	0.2388688
ENST00000263238	1047	1048	.	0	ENSG00000115091	113942229	0.0021803975	31	0.11910995	0.019223785
ENST00000263238	1081	1082	.	0	ENSG00000115091	113942263	0.13837907	31	0.3219421	0.32735258
ENST00000263238	1153	1154	.	0	ENSG00000115091	113942335	0.19546306	25	0.30459636	0.029698182
ENST00000263238	1191	1192	.	0	ENSG00000115091	113951492	0.098966405	29	0.17090432	0.129096
ENST00000263238	1308	1309	.	0	ENSG00000115091	113951757	0.59503806	30	0.51198226	0.4530514
ENST00000263238	1343	1344	.	0	ENSG00000115091	113951792	0.42865595	31	0.62707746	0.13443807
ENST00000263238	1402	1403	.	0	ENSG00000115091	113955628	0.053637706	29	0.07243979	0.44640225
ENST00000263238	1531	1532	.	0	ENSG00000115091	113957410	0.38241574	29	0.32537803	0.33514994
ENST00000263238	1671	1672	.	0	ENSG00000115091	113957550	0.0266865	31	0.1853735	0.2790454
ENST00000263238	1676	1677	.	0	ENSG00000115091	113957555	0.6713925	28	0.7380165	0.3940625
ENST00000263238	1689	1690	.	0	ENSG00000115091	113957568	0.019258846	28	0.41393766	0.058386147
ENST00000263238	1696	1697	.	0	ENSG00000115091	113957575	0.10476257	30	0.15148386	0.05347066
ENST00000263238	1803	1804	.	0	ENSG00000115091	113957682	0.0021797777	30	0.0896227	0.01865543
ENST00000263238	2016	2017	.	0	ENSG00000115091	113957895	0.0053345324	29	0.04705304	0.08022921
ENST00000263238	2022	2023	.	0	ENSG00000115091	113957901	0.07282418	23	0.07612534	0.13652728
ENST00000263238	2060	2061	.	0	ENSG00000115091	113957939	0.13664019	28	0.36690617	0.24119473
ENST00000263238	2159	2160	.	0	ENSG00000115091	113958038	0.40543595	29	0.43186036	0.11393906
ENST00000263238	2183	2184	.	0	ENSG00000115091	113958062	0.23722276	31	0.35779348	0.014016616
ENST00000263238	2248	2249	.	0	ENSG00000115091	113958127	0.022685027	29	0.13008764	0.012587237
ENST00000263238	2261	2262	.	0	ENSG00000115091	113958140	0.51511705	24	0.4700238	0.19373843
ENST00000263238	2300	2301	.	0	ENSG00000115091	113958179	0.014729941	22	0.08891302	0.11638554
ENST00000263238	2305	2306	.	0	ENSG00000115091	113958184	0.06622448	23	0.21394105	0.42363507
ENST00000263238	2347	2348	.	0	ENSG00000115091	113958226	0.0035938858	23	0.101903	0.012592411
ENST00000225504	92	93	.	0	ENSG00000213246	58352110	0.16480032	108	0.3601234	0.009892893
ENST00000225504	136	137	.	0	ENSG00000213246	58351508	0.07510897	97	0.4370088	0.062168144
ENST00000225504	143	144	.	0	ENSG00000213246	58351501	0.11415398	102	0.10605947	0.10743545
ENST00000225504	167	168	.	0	ENSG00000213246	58351477	0.094923556	95	0.27051014	0.030859042
ENST00000225504	200	201	.	0	ENSG00000213246	58351444	0.008550191	107	0.03762436	0.0004225731
ENST00000225504	218	219	.	0	ENSG00000213246	58351426	0.43913764	109	0.4774847	0.1242864
ENST00000225504	269	270	.	0	ENSG00000213246	58347558	0.18168005	100	0.38724777	0.043333698
ENST00000225504	302	303	.	0	ENSG00000213246	58347238	0.057312537	101	0.25247526	0.054965198
ENST00000225504	401	402	.	0	ENSG00000213246	58346265	0.04388554	104	0.22791366	0.18598066
ENST00000225504	415	416	.	0	ENSG00000213246	58346251	0.22789064	101	0.27718335	0.24854974
ENST00000225504	486	487	.	1	ENSG00000213246	58346180	0.37621132	93	0.5440922	0.12580884
ENST00000225504	495	496	.	1	ENSG00000213246	58346171	0.38249356	104	0.52335024	0.17365077
ENST00000225504	500	501	.	1	ENSG00000213246	58346166	0.60847455	107	0.7417121	0.22505048
ENST00000225504	530	531	.	0	ENSG00000213246	58346136	0.54114187	96	0.4056984	0.53374946
ENST00000225504	539	540	.	0	ENSG00000213246	58346127	0.41082272	103	0.59156024	0.62601745
ENST00000225504	585	586	.	1	ENSG00000213246	58346081	0.9911963	80	0.9826237	0.9968194
ENST00000225504	624	625	.	0	ENSG00000213246	58346042	0.0025402189	108	0.08472268	0.0069135786
ENST00000225504	701	702	.	1	ENSG00000213246	58345965	0.9321041	93	0.82948685	0.9685829
ENST00000225504	729	730	.	0	ENSG00000213246	58345937	0.32567763	82	0.2934003	0.07478573
ENST00000225504	755	756	.	0	ENSG00000213246	58345911	0.104990736	27	0.3148541	0.4462463
ENST00000225504	819	820	.	0	ENSG00000213246	58345847	0.2594843	38	0.26522923	0.23557954
ENST00000225504	858	859	.	0	ENSG00000213246	58345808	0.37044272	39	0.5398745	0.049432635
ENST00000225504	940	941	.	0	ENSG00000213246	58345726	0.02237835	44	0.11706264	0.0032356023
ENST00000225504	995	996	.	0	ENSG00000213246	58345671	0.05655099	39	0.10431337	0.022403622
ENST00000225504	1051	1052	.	0	ENSG00000213246	58345615	0.12919083	44	0.07349478	0.32678956
ENST00000225504	1146	1147	.	0	ENSG00000213246	58345520	0.117847726	35	0.14535044	0.066984
ENST00000225504	1238	1239	.	0	ENSG00000213246	58345428	0.36148494	45	0.31526932	0.22338691
ENST00000225504	1248	1249	.	0	ENSG00000213246	58345418	0.017695094	42	0.15619022	0.12679783
ENST00000523944	3229	3230	.	0	ENSG00000104738	47977285	0.020353556	20	0.09365636	0.1779577
ENST00000523944	3348	3349	.	0	ENSG00000104738	47977404	0.600241	20	0.45145988	0.30552942
ENST00000523944	3389	3390	.	0	ENSG00000104738	47977445	0.07789769	23	0.22599712	0.33528236
ENST00000523944	3531	3532	.	0	ENSG00000104738	47977587	0.0021374107	25	0.049613535	0.005583978
ENST00000523944	3812	3813	.	0	ENSG00000104738	47977868	0.33719355	28	0.27120787	0.1388099
ENST00000523944	3841	3842	.	0	ENSG00000104738	47977897	0.018808652	23	0.16192977	0.1580253
ENST00000262105	2460	2461	.	0	ENSG00000104738	47974849	0.00028973818	20	0.09785066	0.0016533375
ENST00000262105	2783	2784	.	0	ENSG00000104738	47976761	0.040028475	21	0.15314497	0.008868193
ENST00000262105	2935	2936	.	0	ENSG00000104738	47976913	0.015975367	20	0.20295684	0.0007655978
ENST00000262105	3307	3308	.	0	ENSG00000104738	47977285	0.03286586	22	0.0639099	0.15349743
ENST00000262105	3323	3324	.	0	ENSG00000104738	47977301	0.229636	23	0.16791148	0.45310456
ENST00000262105	3426	3427	.	0	ENSG00000104738	47977404	0.22169578	21	0.28527212	0.012933088
ENST00000262105	3467	3468	.	0	ENSG00000104738	47977445	0.011571884	20	0.15711626	0.28083104
ENST00000262105	3609	3610	.	0	ENSG00000104738	47977587	0.0010935903	30	0.04071542	0.013933217
ENST00000262105	3890	3891	.	0	ENSG00000104738	47977868	0.18517	30	0.26944703	0.056353092
ENST00000262105	3919	3920	.	0	ENSG00000104738	47977897	0.025440633	27	0.2203652	0.13277066
ENST00000325327	2556	2557	.	0	ENSG00000176619	2430280	0.33532852	20	0.5210748	0.67900383
ENST00000325327	2594	2595	.	0	ENSG00000176619	2430242	0.95605975	22	0.777746	0.27209052
ENST00000325327	2628	2629	.	0	ENSG00000176619	2430208	0.07691155	23	0.18938917	0.20768254
ENST00000325327	2666	2667	.	0	ENSG00000176619	2430170	0.3407629	21	0.3678605	0.76939595
ENST00000325327	2707	2708	.	0	ENSG00000176619	2430129	0.095535874	27	0.3630721	0.0597667
ENST00000325327	2749	2750	.	0	ENSG00000176619	2430087	0.18902686	27	0.32398462	0.19118461
ENST00000325327	2780	2781	.	0	ENSG00000176619	2430056	0.059593856	26	0.1341149	0.05874119
ENST00000325327	2898	2899	.	0	ENSG00000176619	2429938	0.009322489	24	0.18339236	0.0034109117
ENST00000325327	2912	2913	.	0	ENSG00000176619	2429924	0.23260708	21	0.14523517	0.001283288
ENST00000325327	2930	2931	.	0	ENSG00000176619	2429906	0.47723442	20	0.5453352	0.39618072
ENST00000325327	3112	3113	.	0	ENSG00000176619	2429724	0.06040896	33	0.39132166	0.012154448
ENST00000325327	3120	3121	.	0	ENSG00000176619	2429716	0.104038075	34	0.0857652	0.012869644
ENST00000325327	3203	3204	.	0	ENSG00000176619	2429633	0.6203434	31	0.46150255	0.65641683
ENST00000325327	3211	3212	.	1	ENSG00000176619	2429625	0.32562122	36	0.4366641	0.49214682
ENST00000325327	3285	3286	.	0	ENSG00000176619	2429551	0.4747266	37	0.53749436	0.2618205
ENST00000325327	3307	3308	.	0	ENSG00000176619	2429529	0.47945938	35	0.43317342	0.11648729
ENST00000325327	3381	3382	.	0	ENSG00000176619	2429455	0.042969655	40	0.18956892	0.0020861984
ENST00000325327	3586	3587	.	1	ENSG00000176619	2429250	0.90750027	40	0.8366275	0.87267077
ENST00000325327	3627	3628	.	0	ENSG00000176619	2429209	0.16554275	50	0.15603572	0.046823334
ENST00000325327	3806	3807	.	0	ENSG00000176619	2429030	0.5602366	48	0.65986025	0.2809126
ENST00000325327	3823	3824	.	0	ENSG00000176619	2429013	0.01321367	58	0.11495428	0.07401435
ENST00000325327	3869	3870	.	0	ENSG00000176619	2428967	0.116367206	55	0.2876911	0.075855635
ENST00000325327	3892	3893	.	0	ENSG00000176619	2428944	0.071098745	61	0.16233313	0.03820038
ENST00000325327	3940	3941	.	0	ENSG00000176619	2428896	0.790635	61	0.5559612	0.9191473
ENST00000325327	3982	3983	.	1	ENSG00000176619	2428854	0.6762249	60	0.47148538	0.4730259
ENST00000325327	4034	4035	.	0	ENSG00000176619	2428802	0.018946718	71	0.15325445	0.018491233
ENST00000325327	4079	4080	.	0	ENSG00000176619	2428757	0.021617556	69	0.10478544	0.10575738
ENST00000325327	4136	4137	.	0	ENSG00000176619	2428700	0.13753054	72	0.12081069	0.09226457
ENST00000325327	4167	4168	.	0	ENSG00000176619	2428669	0.4582314	75	0.5202776	0.23615889
ENST00000325327	4240	4241	.	1	ENSG00000176619	2428596	0.5638291	64	0.48562264	0.2481473
ENST00000325327	4326	4327	.	0	ENSG00000176619	2428510	0.2752375	75	0.12696078	0.1145561
ENST00000325327	4424	4425	.	1	ENSG00000176619	2428412	0.93537235	87	0.89391774	0.8784997
ENST00000325327	4537	4538	.	1	ENSG00000176619	2428299	0.99271905	69	0.9597203	0.99998987
ENST00000325327	4625	4626	.	0	ENSG00000176619	2428211	0.51836187	66	0.64915633	0.35487515
ENST00000325327	4632	4633	.	0	ENSG00000176619	2428204	0.09852048	65	0.21776712	0.13687322
ENST00000325327	4657	4658	.	0	ENSG00000176619	2428179	0.029325593	67	0.13615906	0.11732285
ENST00000318787	138	139	.	0	ENSG00000111906	125300647	0.56032205	22	0.6618184	0.30715254
ENST00000318787	307	308	.	0	ENSG00000111906	125292850	0.47056407	23	0.63220805	0.013885987
ENST00000318787	326	327	.	0	ENSG00000111906	125277231	0.06320747	23	0.08549251	0.0014431238
ENST00000318787	366	367	.	0	ENSG00000111906	125277191	0.02395972	21	0.08528428	0.008785379
ENST00000318787	412	413	.	0	ENSG00000111906	125277145	0.45481625	22	0.6672258	0.025229145
ENST00000318787	418	419	.	0	ENSG00000111906	125277139	0.0125222085	23	0.05482938	0.057690956
ENST00000318787	427	428	.	1	ENSG00000111906	125277130	0.16482008	20	0.44618815	0.0009388447
ENST00000318787	435	436	.	0	ENSG00000111906	125277122	0.22720294	22	0.40743142	0.027491724
ENST00000318787	496	497	.	0	ENSG00000111906	125276203	0.27913004	23	0.6151708	0.029579569
ENST00000318787	519	520	.	0	ENSG00000111906	125276180	0.007908141	24	0.10938082	0.011107504
ENST00000318787	583	584	.	0	ENSG00000111906	125276116	0.0023741603	24	0.19470607	0.10090853
ENST00000318787	587	588	.	0	ENSG00000111906	125276112	0.031148683	24	0.08171308	0.12504013
ENST00000318787	727	728	.	0	ENSG00000111906	125275972	0.11982809	23	0.26507956	0.025891745
ENST00000318787	759	760	.	0	ENSG00000111906	125275940	0.21046045	23	0.38325295	0.031056464
ENST00000398153	139	140	.	0	ENSG00000111906	125300647	0.75017756	69	0.66090226	0.17804685
ENST00000398153	230	231	.	0	ENSG00000111906	125300556	0.15581968	65	0.06475327	0.020870913
ENST00000398153	239	240	.	0	ENSG00000111906	125300547	0.00086529256	70	0.085868634	0.026507676
ENST00000398153	245	246	.	0	ENSG00000111906	125300541	0.0990963	51	0.2031136	0.1254602
ENST00000398153	299	300	.	0	ENSG00000111906	125298766	0.5830655	50	0.53821886	0.2722572
ENST00000398153	317	318	.	0	ENSG00000111906	125298748	0.030555297	50	0.18695244	0.51338005
ENST00000398153	336	337	.	0	ENSG00000111906	125298729	0.04351475	60	0.12688293	0.09221677
ENST00000398153	370	371	.	0	ENSG00000111906	125292891	0.023296464	73	0.096432604	0.17624536
ENST00000398153	389	390	.	0	ENSG00000111906	125292872	0.37883314	73	0.41349792	0.262443
ENST00000398153	411	412	.	0	ENSG00000111906	125292850	0.4653685	74	0.61610526	0.025500154
ENST00000398153	430	431	.	0	ENSG00000111906	125277231	0.1580095	71	0.13090518	0.014297938
ENST00000398153	470	471	.	0	ENSG00000111906	125277191	0.06928096	70	0.08474553	0.050569654
ENST00000398153	509	510	.	0	ENSG00000111906	125277152	0.036774267	63	0.22244206	0.15302512
ENST00000398153	516	517	.	0	ENSG00000111906	125277145	0.48913145	68	0.71185267	0.15420626
ENST00000398153	522	523	.	0	ENSG00000111906	125277139	0.007546866	66	0.07985197	0.07576674
ENST00000398153	531	532	.	1	ENSG00000111906	125277130	0.3019428	67	0.45801765	0.010323298
ENST00000398153	539	540	.	0	ENSG00000111906	125277122	0.3961866	75	0.5003317	0.35071507
ENST00000398153	600	601	.	0	ENSG00000111906	125276203	0.40390545	70	0.6049247	0.01852424
ENST00000398153	623	624	.	0	ENSG00000111906	125276180	0.00731014	74	0.10270067	0.029494464
ENST00000398153	659	660	.	0	ENSG00000111906	125276144	0.32449943	68	0.32168037	0.4772133
ENST00000398153	687	688	.	0	ENSG00000111906	125276116	0.0012940287	73	0.13061224	0.098870896
ENST00000398153	691	692	.	0	ENSG00000111906	125276112	0.04947735	69	0.12429845	0.08422488
ENST00000398153	782	783	.	0	ENSG00000111906	125276021	0.42940265	54	0.78182405	0.11078513
ENST00000398153	831	832	.	0	ENSG00000111906	125275972	0.30287996	72	0.4451611	0.07174611
ENST00000398153	863	864	.	0	ENSG00000111906	125275940	0.20598237	65	0.41438502	0.049616717
ENST00000398153	892	893	.	0	ENSG00000111906	125275911	0.5321032	66	0.59292567	0.45034742
ENST00000222307	740	741	.	0	ENSG00000105700	18568693	0.047864307	23	0.07680949	0.01832726
ENST00000222307	808	809	.	0	ENSG00000105700	18568761	0.0759622	25	0.4339482	0.044613995
ENST00000222307	878	879	.	0	ENSG00000105700	18568831	0.6448562	23	0.61384153	0.6346526
ENST00000222307	896	897	.	0	ENSG00000105700	18568849	0.12303877	21	0.19001657	0.16914932
ENST00000222307	1014	1015	.	0	ENSG00000105700	18568967	0.09044645	23	0.16193798	0.008329761
ENST00000222307	1049	1050	.	0	ENSG00000105700	18569002	0.4020606	30	0.5636245	0.38696972
ENST00000222307	1275	1276	.	0	ENSG00000105700	18569228	0.4768588	24	0.25536352	0.5188983
ENST00000540691	309	310	.	0	ENSG00000105700	18562061	0.24144053	25	0.29427463	0.15433417
ENST00000540691	318	319	.	0	ENSG00000105700	18562070	0.35559952	27	0.49595785	0.009770322
ENST00000540691	363	364	.	0	ENSG00000105700	18562115	0.17280053	29	0.49615565	0.0053054453
ENST00000540691	402	403	.	0	ENSG00000105700	18562154	0.11268725	26	0.40143237	0.12183901
ENST00000540691	411	412	.	0	ENSG00000105700	18564874	0.25752792	23	0.12524429	0.4797511
ENST00000540691	425	426	.	0	ENSG00000105700	18564888	0.0045432686	26	0.1132529	0.007157183
ENST00000540691	509	510	.	0	ENSG00000105700	18564972	0.10950948	23	0.240557	0.06336812
ENST00000540691	531	532	.	0	ENSG00000105700	18564994	0.22512713	26	0.30859393	0.09634596
ENST00000540691	537	538	.	0	ENSG00000105700	18565000	0.20658192	25	0.4004244	0.3950565
ENST00000540691	574	575	.	0	ENSG00000105700	18567147	0.42161328	25	0.28760526	0.18873635
ENST00000540691	645	646	.	0	ENSG00000105700	18568441	0.020202208	23	0.07374017	0.0033177137
ENST00000540691	688	689	.	0	ENSG00000105700	18568484	0.10226401	20	0.22070782	0.020239616
ENST00000540691	708	709	.	0	ENSG00000105700	18568504	0.45326585	30	0.481671	0.15308395
ENST00000540691	756	757	.	1	ENSG00000105700	18568552	0.6775592	29	0.4801917	0.7334161
ENST00000540691	806	807	.	0	ENSG00000105700	18568602	0.107434526	34	0.1745864	0.099315524
ENST00000540691	897	898	.	0	ENSG00000105700	18568693	0.06630012	36	0.0747182	0.01773994
ENST00000540691	965	966	.	0	ENSG00000105700	18568761	0.092079245	35	0.34619448	0.017961334
ENST00000540691	1035	1036	.	0	ENSG00000105700	18568831	0.44124407	37	0.5531031	0.321239
ENST00000540691	1053	1054	.	0	ENSG00000105700	18568849	0.07082385	37	0.1853608	0.2061491
ENST00000540691	1171	1172	.	0	ENSG00000105700	18568967	0.27279395	34	0.21555862	0.048502337
ENST00000540691	1206	1207	.	0	ENSG00000105700	18569002	0.14610507	40	0.391702	0.055184685
ENST00000540691	1432	1433	.	0	ENSG00000105700	18569228	0.33629453	41	0.20946851	0.24595866
ENST00000540691	1560	1561	.	0	ENSG00000105700	18569356	0.039025724	32	0.12903549	0.009108663
ENST00000539106	213	214	.	0	ENSG00000105700	18562061	0.127447	27	0.26743597	0.04951067
ENST00000539106	222	223	.	0	ENSG00000105700	18562070	0.40977722	29	0.53396565	0.006101
ENST00000539106	267	268	.	0	ENSG00000105700	18562115	0.23105702	30	0.45168582	0.006886923
ENST00000539106	306	307	.	0	ENSG00000105700	18562154	0.19667397	30	0.36527377	0.096503004
ENST00000539106	315	316	.	0	ENSG00000105700	18564874	0.29813766	30	0.13718449	0.3058477
ENST00000539106	329	330	.	0	ENSG00000105700	18564888	0.010853743	32	0.16575746	0.006095624
ENST00000539106	413	414	.	0	ENSG00000105700	18564972	0.34142748	27	0.33580875	0.17501514
ENST00000539106	435	436	.	0	ENSG00000105700	18564994	0.4815239	37	0.33668116	0.20959052
ENST00000539106	441	442	.	0	ENSG00000105700	18565000	0.46012506	34	0.5402965	0.37582263
ENST00000539106	478	479	.	0	ENSG00000105700	18567147	0.47540388	30	0.36781427	0.2667582
ENST00000539106	549	550	.	0	ENSG00000105700	18568441	0.036232054	35	0.122823395	0.0015473723
ENST00000539106	592	593	.	0	ENSG00000105700	18568484	0.11284371	31	0.35950333	0.10720335
ENST00000539106	612	613	.	0	ENSG00000105700	18568504	0.5445045	37	0.5234921	0.16539386
ENST00000539106	660	661	.	1	ENSG00000105700	18568552	0.6566986	31	0.6056517	0.67846644
ENST00000539106	710	711	.	0	ENSG00000105700	18568602	0.17981738	39	0.07666393	0.038865257
ENST00000539106	801	802	.	0	ENSG00000105700	18568693	0.034844495	46	0.12687261	0.0041075824
ENST00000539106	869	870	.	0	ENSG00000105700	18568761	0.2401957	44	0.40619308	0.04702065
ENST00000539106	939	940	.	0	ENSG00000105700	18568831	0.37455297	51	0.5162056	0.19239207
ENST00000539106	957	958	.	0	ENSG00000105700	18568849	0.0895229	48	0.17345881	0.098846555
ENST00000539106	1075	1076	.	0	ENSG00000105700	18568967	0.26329273	48	0.29919916	0.17260559
ENST00000539106	1110	1111	.	0	ENSG00000105700	18569002	0.4165761	54	0.3912545	0.17386688
ENST00000539106	1336	1337	.	0	ENSG00000105700	18569228	0.44947845	53	0.28842005	0.4817644
ENST00000539106	1464	1465	.	0	ENSG00000105700	18569356	0.0808658	39	0.1679054	0.006064522
ENST00000464624	2232	2233	.	0	ENSG00000087460	58891743	0.17290004	43	0.32072368	0.1305472
ENST00000464624	2240	2241	.	0	ENSG00000087460	58891751	0.0632055	39	0.113990165	0.19731262
ENST00000464624	2247	2248	.	0	ENSG00000087460	58891758	0.24747583	39	0.339003	0.25064546
ENST00000464624	2313	2314	.	0	ENSG00000087460	58891824	0.26886386	49	0.56743217	0.47649127
ENST00000464624	2442	2443	.	0	ENSG00000087460	58898955	0.5046978	36	0.37446684	0.4680489
ENST00000464624	2496	2497	.	0	ENSG00000087460	58903554	0.44646883	57	0.65102637	0.3075645
ENST00000464624	2505	2506	.	0	ENSG00000087460	58903563	0.017584275	57	0.13231803	0.22629297
ENST00000464624	2528	2529	.	0	ENSG00000087460	58903672	0.09204675	56	0.19419655	0.038392592
ENST00000464624	2586	2587	.	0	ENSG00000087460	58903730	0.21865197	57	0.103661016	0.10074709
ENST00000464624	2601	2602	.	1	ENSG00000087460	58903745	0.50942975	50	0.3233816	0.243722
ENST00000464624	2631	2632	.	0	ENSG00000087460	58903775	0.5109852	57	0.65956455	0.32153267
ENST00000464624	2637	2638	.	0	ENSG00000087460	58903781	0.14024419	37	0.387948	0.1995404
ENST00000464624	2733	2734	.	0	ENSG00000087460	58905468	0.30946243	56	0.48900098	0.29057434
ENST00000464624	2754	2755	.	0	ENSG00000087460	58909170	0.24792156	56	0.3791835	0.056828678
ENST00000464624	2781	2782	.	0	ENSG00000087460	58909197	0.1637141	62	0.39791185	0.1297419
