chr	start	end	strand	label	Loci	Coverage_B	C_count_B	T_count_B	MethyRate_B	C+T/cov_B	Coverage_C	C_count_C	T_count_C	MethyRate_C	C+T/cov_C	Coverage_E	C_count_E	T_count_E	MethyRate_E	C+T/cov_E	Raw_Coverage_B	Raw_C_count_B	Raw_T_count_B	Raw_MethyRate_B	Raw_C+T/cov_B	SignalRatio_B	Raw_Coverage_C	Raw_C_count_C	Raw_T_count_C	Raw_MethyRate_C	Raw_C+T/cov_C	SignalRatio_C	Raw_Coverage_E	Raw_C_count_E	Raw_T_count_E	Raw_MethyRate_E	Raw_C+T/cov_E	SignalRatio_E	Loci.1	GeneSymbol	Transcript ID	Region	TranscriptType
1	54190794	54190795	-		chr1:54190795:C:-	150	24	126	0.16	1.0	118	26	92	0.220338983050847	1.0	106	15	91	0.141509433962264	1.0	150	24	126	0.16	1.0	1.0	118	26	92	0.220338983050847	1.0	1.0	106	15	91	0.141509433962264	1.0	1.0	chr1:54190795:C:-	CYB5RL	ENST00000287899.13	cds	protein_coding
1	54195701	54195702	-		chr1:54195702:C:-	412	50	362	0.121359223300971	1.0	352	33	319	0.09375	1.0	242	23	219	0.0950413223140496	1.0	412	50	362	0.121359223300971	1.0	1.0	352	33	319	0.09375	1.0	1.0	242	23	219	0.0950413223140496	1.0	1.0	chr1:54195702:C:-	RP11-446E24.4	ENST00000637610.1	5utr	nonsense_mediated_decay
1	55103887	55103888	-		chr1:55103888:C:-	240	52	188	0.216666666666667	1.0	271	52	219	0.191881918819188	1.0	208	46	162	0.221153846153846	1.0	240	52	188	0.216666666666667	1.0	1.0	271	52	219	0.191881918819188	1.0	1.0	208	46	162	0.221153846153846	1.0	1.0	chr1:55103888:C:-	USP24	ENST00000294383.6	cds	protein_coding
1	6099973	6099974	+		chr1:6099974:C:+	56	8	48	0.142857142857143	1.0	61	11	50	0.180327868852459	1.0	38	5	33	0.131578947368421	1.0	56	8	48	0.142857142857143	1.0	1.0	61	11	50	0.180327868852459	1.0	1.0	38	5	33	0.131578947368421	1.0	1.0	chr1:6099974:C:+	KCNAB2	ENST00000164247.5	3utr	protein_coding
1	6221385	6221386	-		chr1:6221386:C:-	880	96	784	0.109090909090909	1.0	1075	163	912	0.151627906976744	1.0	832	143	689	0.171875	1.0	880	96	784	0.109090909090909	1.0	1.0	1075	163	912	0.151627906976744	1.0	1.0	834	145	689	0.173860911270983	1.0	0.997602	chr1:6221386:C:-	ICMT	ENST00000343813.9	3utr	protein_coding
1	67409022	67409023	-		chr1:67409023:C:-	562	73	489	0.129893238434164	1.0	581	75	506	0.129087779690189	1.0	474	59	415	0.124472573839662	1.0	605	98	507	0.16198347107438	1.0	0.928926	629	104	525	0.165341812400636	1.0	0.923688	510	84	426	0.164705882352941	1.0	0.929412	chr1:67409023:C:-	SERBP1	ENST00000370994.8	3utr	protein_coding
1	67409038	67409039	-		chr1:67409039:C:-	507	178	329	0.351084812623274	1.0	507	194	313	0.382642998027613	1.0	429	155	274	0.361305361305361	1.0	543	207	336	0.38121546961326	1.0	0.933702	543	223	320	0.410681399631676	1.0	0.933702	455	174	281	0.382417582417582	1.0	0.942857	chr1:67409039:C:-	SERBP1	ENST00000370994.8	3utr	protein_coding
1	67409039	67409040	-		chr1:67409040:C:-	502	158	344	0.314741035856574	1.0	506	160	346	0.316205533596838	1.0	425	123	302	0.289411764705882	1.0	535	182	353	0.34018691588785	1.0	0.938318	543	187	356	0.344383057090239	1.0	0.93186	450	140	310	0.311111111111111	1.0	0.944444	chr1:67409040:C:-	SERBP1	ENST00000370994.8	3utr	protein_coding
1	6887900	6887901	+		chr1:6887901:C:+	189	36	153	0.19047619047619	1.0	183	27	156	0.147540983606557	1.0	124	23	101	0.185483870967742	1.0	189	36	153	0.19047619047619	1.0	1.0	183	27	156	0.147540983606557	1.0	1.0	124	23	101	0.185483870967742	1.0	1.0	chr1:6887901:C:+	CAMTA1	ENST00000303635.11	intronic	protein_coding
1	8497482	8497483	-		chr1:8497483:C:-	110	16	94	0.145454545454545	1.0	63	6	57	0.0952380952380952	1.0	38	9	29	0.236842105263158	1.0	110	16	94	0.145454545454545	1.0	1.0	63	6	57	0.0952380952380952	1.0	1.0	38	9	29	0.236842105263158	1.0	1.0	chr1:8497483:C:-	RERE	ENST00000377464.5	cds	protein_coding
1	944474	944475	+		chr1:944475:C:+	189	92	97	0.486772486772487	1.0	217	136	81	0.626728110599078	1.0	167	105	62	0.62874251497006	1.0	189	92	97	0.486772486772487	1.0	1.0	218	137	81	0.628440366972477	1.0	0.995413	167	105	62	0.62874251497006	1.0	1.0	chr1:944475:C:+	SAMD11	ENST00000622503.4	3utr	protein_coding
1	9539542	9539543	+		chr1:9539543:C:+	451	48	403	0.106430155210643	1.0	486	55	431	0.113168724279835	1.0	338	28	310	0.0828402366863905	1.0	470	50	420	0.106382978723404	1.0	0.959574	494	55	439	0.111336032388664	1.0	0.983806	342	29	313	0.0847953216374269	1.0	0.988304	chr1:9539543:C:+	SLC25A33	ENST00000302692.6	5utr	protein_coding
10	101032378	101032379	+		chr10:101032379:C:+	62	12	50	0.193548387096774	1.0	48	16	32	0.333333333333333	1.0	37	9	28	0.243243243243243	1.0	62	12	50	0.193548387096774	1.0	1.0	48	16	32	0.333333333333333	1.0	1.0	37	9	28	0.243243243243243	1.0	1.0	chr10:101032379:C:+	SFXN3	ENST00000393459.5	5utr	protein_coding
10	101036065	101036066	+		chr10:101036066:C:+	661	84	577	0.127080181543116	1.0	673	87	586	0.12927191679049	1.0	502	67	435	0.133466135458167	1.0	661	84	577	0.127080181543116	1.0	1.0	673	87	586	0.12927191679049	1.0	1.0	502	67	435	0.133466135458167	1.0	1.0	chr10:101036066:C:+	SFXN3	ENST00000393459.5	cds	protein_coding
10	103612952	103612953	-		chr10:103612953:C:-	253	31	222	0.122529644268775	1.0	191	21	170	0.109947643979058	1.0	133	25	107	0.189393939393939	0.992481203007519	253	31	222	0.122529644268775	1.0	1.0	191	21	170	0.109947643979058	1.0	1.0	133	25	107	0.189393939393939	0.992481203007519	1.0	chr10:103612953:C:-	SH3PXD2A	ENST00000369774.8	cds	protein_coding
10	120904745	120904746	+		chr10:120904746:C:+	262	39	223	0.148854961832061	1.0	278	49	229	0.176258992805755	1.0	242	41	201	0.169421487603306	1.0	262	39	223	0.148854961832061	1.0	1.0	278	49	229	0.176258992805755	1.0	1.0	242	41	201	0.169421487603306	1.0	1.0	chr10:120904746:C:+	WDR11	ENST00000263461.10	cds	protein_coding
10	1217057	1217058	-		chr10:1217058:C:-	91	22	69	0.241758241758242	1.0	61	10	51	0.163934426229508	1.0	45	8	37	0.177777777777778	1.0	91	22	69	0.241758241758242	1.0	1.0	61	10	51	0.163934426229508	1.0	1.0	45	8	37	0.177777777777778	1.0	1.0	chr10:1217058:C:-	ADARB2	ENST00000381312.5	cds	protein_coding
10	1271024	1271025	-		chr10:1271025:C:-	144	17	127	0.118055555555556	1.0	141	23	118	0.163120567375887	1.0	100	14	86	0.14	1.0	144	17	127	0.118055555555556	1.0	1.0	141	23	118	0.163120567375887	1.0	1.0	100	14	86	0.14	1.0	1.0	chr10:1271025:C:-	ADARB2	ENST00000381312.5	cds	protein_coding
10	12898016	12898017	-		chr10:12898017:C:-	71	31	40	0.436619718309859	1.0	73	31	42	0.424657534246575	1.0	41	10	31	0.24390243902439	1.0	71	31	40	0.436619718309859	1.0	1.0	73	31	42	0.424657534246575	1.0	1.0	41	10	31	0.24390243902439	1.0	1.0	chr10:12898017:C:-	CCDC3	ENST00000378839.1	3utr	protein_coding
10	132228010	132228011	-		chr10:132228011:C:-	71	33	38	0.464788732394366	1.0	63	44	19	0.698412698412698	1.0	53	29	24	0.547169811320755	1.0	71	33	38	0.464788732394366	1.0	1.0	63	44	19	0.698412698412698	1.0	1.0	53	29	24	0.547169811320755	1.0	1.0	chr10:132228011:C:-	STK32C	ENST00000298630.7	cds	protein_coding
10	132307786	132307787	-		chr10:132307787:C:-	64	14	50	0.21875	1.0	65	19	46	0.292307692307692	1.0	49	14	35	0.285714285714286	1.0	64	14	50	0.21875	1.0	1.0	65	19	46	0.292307692307692	1.0	1.0	49	14	35	0.285714285714286	1.0	1.0	chr10:132307787:C:-	STK32C	ENST00000298630.7	cds	protein_coding
10	133281376	133281377	-		chr10:133281377:C:-	380	128	252	0.336842105263158	1.0	415	122	293	0.293975903614458	1.0	351	116	235	0.33048433048433	1.0	380	128	252	0.336842105263158	1.0	1.0	415	122	293	0.293975903614458	1.0	1.0	351	116	235	0.33048433048433	1.0	1.0	chr10:133281377:C:-	TUBGCP2	ENST00000543663.5	cds	protein_coding
10	133285158	133285159	-		chr10:133285159:C:-	149	15	134	0.100671140939597	1.0	119	12	107	0.100840336134454	1.0	127	14	113	0.110236220472441	1.0	149	15	134	0.100671140939597	1.0	1.0	119	12	107	0.100840336134454	1.0	1.0	127	14	113	0.110236220472441	1.0	1.0	chr10:133285159:C:-	TUBGCP2	ENST00000543663.5	cds	protein_coding
10	133308936	133308937	+		chr10:133308937:C:+	61	17	44	0.278688524590164	1.0	101	16	85	0.158415841584158	1.0	68	10	58	0.147058823529412	1.0	61	17	44	0.278688524590164	1.0	1.0	101	16	85	0.158415841584158	1.0	1.0	68	10	58	0.147058823529412	1.0	1.0	chr10:133308937:C:+	ZNF511	ENST00000361518.9	5utr	protein_coding
10	133355495	133355496	-		chr10:133355496:C:-	233	89	144	0.381974248927039	1.0	288	150	138	0.520833333333333	1.0	213	115	98	0.539906103286385	1.0	234	89	145	0.38034188034188	1.0	0.995726	288	150	138	0.520833333333333	1.0	1.0	213	115	98	0.539906103286385	1.0	1.0	chr10:133355496:C:-	FUOM	ENST00000368552.7	3utr	protein_coding
10	133394268	133394269	+		chr10:133394269:C:+	719	120	599	0.166898470097357	1.0	807	129	678	0.159851301115242	1.0	696	121	575	0.173850574712644	1.0	720	121	599	0.168055555555556	1.0	0.998611	807	129	678	0.159851301115242	1.0	1.0	696	121	575	0.173850574712644	1.0	1.0	chr10:133394269:C:+	RP11-108K14.8	ENST00000468317.2	intronic	protein_coding
10	14520307	14520308	-		chr10:14520308:C:-	876	87	789	0.0993150684931507	1.0	891	88	802	0.098876404494382	0.998877665544332	645	67	578	0.103875968992248	1.0	876	87	789	0.0993150684931507	1.0	1.0	891	88	802	0.098876404494382	0.998877665544332	1.0	645	67	578	0.103875968992248	1.0	1.0	chr10:14520308:C:-	FAM107B	ENST00000181796.6	3utr	protein_coding
10	42820942	42820943	+		chr10:42820943:C:+	173	33	140	0.190751445086705	1.0	209	42	167	0.200956937799043	1.0	217	40	177	0.184331797235023	1.0	173	33	140	0.190751445086705	1.0	1.0	209	42	167	0.200956937799043	1.0	1.0	217	40	177	0.184331797235023	1.0	1.0	chr10:42820943:C:+	BMS1	ENST00000374518.5	cds	protein_coding
10	5639466	5639467	-		chr10:5639467:C:-	524	58	466	0.110687022900763	1.0	536	73	463	0.136194029850746	1.0	414	66	348	0.159420289855072	1.0	525	58	467	0.11047619047619	1.0	0.998095	536	73	463	0.136194029850746	1.0	1.0	414	66	348	0.159420289855072	1.0	1.0	chr10:5639467:C:-	ASB13	ENST00000357700.10	3utr	protein_coding
10	70114167	70114168	-		chr10:70114168:C:-	654	78	576	0.119266055045872	1.0	741	78	663	0.105263157894737	1.0	748	74	674	0.0989304812834225	1.0	708	130	578	0.18361581920904	1.0	0.923729	814	149	665	0.183046683046683	1.0	0.910319	804	129	675	0.16044776119403	1.0	0.930348	chr10:70114168:C:-	AIFM2	ENST00000613322.4	3utr	protein_coding
10	70114168	70114169	-		chr10:70114169:C:-	636	71	565	0.111635220125786	1.0	702	72	630	0.102564102564103	1.0	732	72	660	0.0983606557377049	1.0	690	123	567	0.178260869565217	1.0	0.921739	770	139	630	0.18075422626788	0.998701298701299	0.911688	786	125	661	0.159033078880407	1.0	0.931298	chr10:70114169:C:-	AIFM2	ENST00000613322.4	3utr	protein_coding
10	70146439	70146440	-		chr10:70146440:C:-	220	33	187	0.15	1.0	253	38	215	0.150197628458498	1.0	229	28	201	0.122270742358079	1.0	220	33	187	0.15	1.0	1.0	254	39	215	0.153543307086614	1.0	0.996063	229	28	201	0.122270742358079	1.0	1.0	chr10:70146440:C:-	TYSND1	ENST00000287078.6	cds	protein_coding
10	79300176	79300177	+		chr10:79300177:C:+	56	12	44	0.214285714285714	1.0	54	13	41	0.240740740740741	1.0	51	7	44	0.137254901960784	1.0	56	12	44	0.214285714285714	1.0	1.0	54	13	41	0.240740740740741	1.0	1.0	51	7	44	0.137254901960784	1.0	1.0	chr10:79300177:C:+	ZMIZ1	ENST00000334512.9	intronic	protein_coding
10	79350532	79350533	+		chr10:79350533:C:+	36	11	25	0.305555555555556	1.0	47	14	33	0.297872340425532	1.0	36	5	31	0.138888888888889	1.0	37	12	25	0.324324324324324	1.0	0.972973	49	16	33	0.326530612244898	1.0	0.959184	39	8	31	0.205128205128205	1.0	0.923077	chr10:79350533:C:+	PPIF	ENST00000225174.7	intronic	protein_coding
10	809754	809755	-		chr10:809755:C:-	155	30	125	0.193548387096774	1.0	167	34	133	0.203592814371257	1.0	119	22	97	0.184873949579832	1.0	155	30	125	0.193548387096774	1.0	1.0	167	34	133	0.203592814371257	1.0	1.0	119	22	97	0.184873949579832	1.0	1.0	chr10:809755:C:-	LARP4B	ENST00000612396.4	3utr	protein_coding
10	86926285	86926286	+		chr10:86926286:C:+	54	18	36	0.333333333333333	1.0	44	17	27	0.386363636363636	1.0	46	16	30	0.347826086956522	1.0	55	19	36	0.345454545454545	1.0	0.981818	46	17	29	0.369565217391304	1.0	0.956522	46	16	30	0.347826086956522	1.0	1.0	chr10:86926286:C:+	BMPR1A	ENST00000372037.7	3utr	protein_coding
10	86926291	86926292	+		chr10:86926292:C:+	49	18	31	0.36734693877551	1.0	43	17	26	0.395348837209302	1.0	44	16	28	0.363636363636364	1.0	50	18	32	0.36	1.0	0.98	45	17	28	0.377777777777778	1.0	0.955556	44	16	28	0.363636363636364	1.0	1.0	chr10:86926292:C:+	BMPR1A	ENST00000372037.7	3utr	protein_coding
10	87864050	87864051	+		chr10:87864051:C:+	52	11	41	0.211538461538462	1.0	66	6	60	0.0909090909090909	1.0	60	8	52	0.133333333333333	1.0	55	12	43	0.218181818181818	1.0	0.945455	72	8	64	0.111111111111111	1.0	0.916667	63	11	52	0.174603174603175	1.0	0.952381	chr10:87864051:C:+	PTEN	ENST00000371953.7	5utr	protein_coding
10	91798604	91798605	+		chr10:91798605:C:+	62	8	54	0.129032258064516	1.0	45	5	40	0.111111111111111	1.0	43	5	38	0.116279069767442	1.0	62	8	54	0.129032258064516	1.0	1.0	45	5	40	0.111111111111111	1.0	1.0	43	5	38	0.116279069767442	1.0	1.0	chr10:91798605:C:+	TNKS2	ENST00000371627.4	5utr	protein_coding
10	93014224	93014225	+		chr10:93014225:C:+	104	17	87	0.163461538461538	1.0	89	17	72	0.191011235955056	1.0	87	11	76	0.126436781609195	1.0	104	17	87	0.163461538461538	1.0	1.0	89	17	72	0.191011235955056	1.0	1.0	87	11	76	0.126436781609195	1.0	1.0	chr10:93014225:C:+	EXOC6	ENST00000260762.10	cds	protein_coding
10	96586840	96586841	-		chr10:96586841:C:-	193	31	162	0.160621761658031	1.0	204	17	187	0.0833333333333333	1.0	184	13	171	0.0706521739130435	1.0	193	31	162	0.160621761658031	1.0	1.0	206	17	189	0.0825242718446602	1.0	0.990291	185	14	171	0.0756756756756757	1.0	0.994595	chr10:96586841:C:-	TM9SF3	ENST00000371142.8	5utr	protein_coding
10	96586842	96586843	-		chr10:96586843:C:-	145	24	121	0.16551724137931	1.0	152	12	140	0.0789473684210526	1.0	115	11	104	0.0956521739130435	1.0	145	24	121	0.16551724137931	1.0	1.0	154	12	142	0.0779220779220779	1.0	0.987013	116	12	104	0.103448275862069	1.0	0.991379	chr10:96586843:C:-	TM9SF3	ENST00000371142.8	5utr	protein_coding
10	97498274	97498275	-		chr10:97498275:C:-	891	537	354	0.602693602693603	1.0	942	611	331	0.648619957537155	1.0	884	571	312	0.646659116647792	0.998868778280543	891	537	354	0.602693602693603	1.0	1.0	942	611	331	0.648619957537155	1.0	1.0	884	571	312	0.646659116647792	0.998868778280543	1.0	chr10:97498275:C:-	MMS19	ENST00000438925.6	cds	protein_coding
11	102110831	102110832	+		chr11:102110832:C:+	79	11	68	0.139240506329114	1.0	67	9	58	0.134328358208955	1.0	58	11	47	0.189655172413793	1.0	79	11	68	0.139240506329114	1.0	1.0	67	9	58	0.134328358208955	1.0	1.0	58	11	47	0.189655172413793	1.0	1.0	chr11:102110832:C:+	YAP1	ENST00000615667.4	5utr	protein_coding
11	117209028	117209029	-		chr11:117209029:C:-	160	27	133	0.16875	1.0	163	31	132	0.190184049079755	1.0	139	42	97	0.302158273381295	1.0	160	27	133	0.16875	1.0	1.0	163	31	132	0.190184049079755	1.0	1.0	139	42	97	0.302158273381295	1.0	1.0	chr11:117209029:C:-	PCSK7	ENST00000320934.7	cds	protein_coding
11	118522243	118522244	+		chr11:118522244:C:+	155	23	132	0.148387096774194	1.0	113	17	96	0.150442477876106	1.0	71	10	61	0.140845070422535	1.0	155	23	132	0.148387096774194	1.0	1.0	113	17	96	0.150442477876106	1.0	1.0	71	10	61	0.140845070422535	1.0	1.0	chr11:118522244:C:+	KMT2A	ENST00000534358.5	3utr	protein_coding
11	119094490	119094491	-		chr11:119094491:C:-	467	74	393	0.158458244111349	1.0	546	85	461	0.155677655677656	1.0	392	56	336	0.142857142857143	1.0	474	80	394	0.168776371308017	1.0	0.985232	555	93	462	0.167567567567568	1.0	0.983784	400	63	337	0.1575	1.0	0.98	chr11:119094491:C:-	H2AFX	ENST00000530167.1	3utr	protein_coding
11	119094499	119094500	-		chr11:119094500:C:-	406	66	340	0.16256157635468	1.0	463	67	396	0.144708423326134	1.0	342	51	291	0.149122807017544	1.0	413	72	341	0.174334140435835	1.0	0.983051	471	75	396	0.159235668789809	1.0	0.983015	347	55	292	0.15850144092219	1.0	0.985591	chr11:119094500:C:-	H2AFX	ENST00000530167.1	3utr	protein_coding
11	119094500	119094501	-		chr11:119094501:C:-	385	60	325	0.155844155844156	1.0	417	58	359	0.139088729016787	1.0	313	50	263	0.159744408945687	1.0	390	65	325	0.166666666666667	1.0	0.987179	425	66	359	0.155294117647059	1.0	0.981176	318	54	264	0.169811320754717	1.0	0.984277	chr11:119094501:C:-	H2AFX	ENST00000530167.1	3utr	protein_coding
11	119308933	119308934	-		chr11:119308934:C:-	785	144	641	0.18343949044586	1.0	765	155	609	0.202879581151832	0.998692810457516	497	111	386	0.223340040241449	1.0	789	144	645	0.182509505703422	1.0	0.99493	767	156	610	0.203655352480418	0.998696219035202	0.997392	498	112	386	0.224899598393574	1.0	0.997992	chr11:119308934:C:-	MCAM	ENST00000264036.5	3utr	protein_coding
11	119309810	119309811	-		chr11:119309811:C:-	91	24	67	0.263736263736264	1.0	101	29	72	0.287128712871287	1.0	76	24	52	0.315789473684211	1.0	91	24	67	0.263736263736264	1.0	1.0	101	29	72	0.287128712871287	1.0	1.0	76	24	52	0.315789473684211	1.0	1.0	chr11:119309811:C:-	MCAM	ENST00000264036.5	3utr	protein_coding
11	120228886	120228887	+		chr11:120228887:C:+	243	31	212	0.127572016460905	1.0	224	31	193	0.138392857142857	1.0	198	28	170	0.141414141414141	1.0	243	31	212	0.127572016460905	1.0	1.0	224	31	193	0.138392857142857	1.0	1.0	198	28	170	0.141414141414141	1.0	1.0	chr11:120228887:C:+	OAF	ENST00000328965.8	cds	protein_coding
11	12939995	12939996	+		chr11:12939996:C:+	129	12	117	0.0930232558139535	1.0	90	7	83	0.0777777777777778	1.0	82	16	66	0.195121951219512	1.0	129	12	117	0.0930232558139535	1.0	1.0	90	7	83	0.0777777777777778	1.0	1.0	82	16	66	0.195121951219512	1.0	1.0	chr11:12939996:C:+	TEAD1	ENST00000526600.1	3utr	protein_coding
11	134224896	134224897	+		chr11:134224897:C:+	299	69	230	0.230769230769231	1.0	293	46	247	0.156996587030717	1.0	276	45	231	0.16304347826087	1.0	301	70	231	0.232558139534884	1.0	0.993355	294	46	248	0.156462585034014	1.0	0.996599	277	45	232	0.162454873646209	1.0	0.99639	chr11:134224897:C:+	VPS26B	ENST00000281187.9	5utr	protein_coding
11	1752918	1752919	-		chr11:1752919:C:-	53	11	42	0.207547169811321	1.0	33	8	25	0.242424242424242	1.0	34	7	27	0.205882352941176	1.0	53	11	42	0.207547169811321	1.0	1.0	33	8	25	0.242424242424242	1.0	1.0	34	7	27	0.205882352941176	1.0	1.0	chr11:1752919:C:-	RP11-295K3.1	ENST00000636397.1	intronic	protein_coding
11	1759549	1759550	-		chr11:1759550:C:-	79	16	63	0.20253164556962	1.0	81	12	69	0.148148148148148	1.0	65	12	53	0.184615384615385	1.0	79	16	63	0.20253164556962	1.0	1.0	81	12	69	0.148148148148148	1.0	1.0	65	12	53	0.184615384615385	1.0	1.0	chr11:1759550:C:-	RP11-295K3.1	ENST00000636397.1	cds	protein_coding
11	32091253	32091254	+		chr11:32091254:C:+	943	249	694	0.264050901378579	1.0	1013	281	731	0.277667984189723	0.999012833168806	787	216	571	0.274459974587039	1.0	944	250	694	0.264830508474576	1.0	0.998941	1013	281	731	0.277667984189723	0.999012833168806	1.0	787	216	571	0.274459974587039	1.0	1.0	chr11:32091254:C:+	RCN1	ENST00000054950.3	cds	protein_coding
11	32091277	32091278	+		chr11:32091278:C:+	1035	117	918	0.11304347826087	1.0	1088	117	971	0.107536764705882	1.0	837	103	734	0.123058542413381	1.0	1037	118	919	0.113789778206365	1.0	0.998071	1088	117	971	0.107536764705882	1.0	1.0	837	103	734	0.123058542413381	1.0	1.0	chr11:32091278:C:+	RCN1	ENST00000054950.3	cds	protein_coding
11	33707667	33707668	-		chr11:33707668:C:-	229	28	201	0.122270742358079	1.0	217	25	192	0.115207373271889	1.0	136	21	115	0.154411764705882	1.0	229	28	201	0.122270742358079	1.0	1.0	217	25	192	0.115207373271889	1.0	1.0	136	21	115	0.154411764705882	1.0	1.0	chr11:33707668:C:-	CD59	ENST00000642928.1	3utr	protein_coding
11	35620155	35620156	+		chr11:35620156:C:+	42	7	35	0.166666666666667	1.0	58	14	44	0.241379310344828	1.0	35	13	22	0.371428571428571	1.0	42	7	35	0.166666666666667	1.0	1.0	58	14	44	0.241379310344828	1.0	1.0	35	13	22	0.371428571428571	1.0	1.0	chr11:35620156:C:+	FJX1	ENST00000317811.5	3utr	protein_coding
11	395042	395043	+		chr11:395043:C:+	36	15	21	0.416666666666667	1.0	40	13	27	0.325	1.0	30	12	18	0.4	1.0	36	15	21	0.416666666666667	1.0	1.0	41	14	27	0.341463414634146	1.0	0.97561	30	12	18	0.4	1.0	1.0	chr11:395043:C:+	PKP3	ENST00000331563.6	intronic	protein_coding
11	45902546	45902547	+		chr11:45902547:C:+	190	44	146	0.231578947368421	1.0	189	47	142	0.248677248677249	1.0	96	18	78	0.1875	1.0	193	45	148	0.233160621761658	1.0	0.984456	190	48	142	0.252631578947368	1.0	0.994737	98	20	78	0.204081632653061	1.0	0.979592	chr11:45902547:C:+	MAPK8IP1	ENST00000395629.2	cds	protein_coding
11	45902547	45902548	+		chr11:45902548:C:+	192	40	152	0.208333333333333	1.0	195	36	159	0.184615384615385	1.0	104	19	85	0.182692307692308	1.0	195	41	154	0.21025641025641	1.0	0.984615	196	37	159	0.188775510204082	1.0	0.994898	106	21	85	0.19811320754717	1.0	0.981132	chr11:45902548:C:+	MAPK8IP1	ENST00000395629.2	cds	protein_coding
11	46370048	46370049	+		chr11:46370049:C:+	93	11	82	0.118279569892473	1.0	92	5	87	0.0543478260869565	1.0	81	11	70	0.135802469135802	1.0	93	11	82	0.118279569892473	1.0	1.0	92	5	87	0.0543478260869565	1.0	1.0	81	11	70	0.135802469135802	1.0	1.0	chr11:46370049:C:+	DGKZ	ENST00000454345.5	intronic	protein_coding
11	46672264	46672265	+		chr11:46672265:C:+	189	23	166	0.121693121693122	1.0	259	37	222	0.142857142857143	1.0	222	35	187	0.157657657657658	1.0	189	23	166	0.121693121693122	1.0	1.0	259	37	222	0.142857142857143	1.0	1.0	223	36	187	0.161434977578475	1.0	0.995516	chr11:46672265:C:+	ATG13	ENST00000359513.8	cds	protein_coding
11	46673336	46673337	+		chr11:46673337:C:+	124	11	113	0.0887096774193548	1.0	135	22	113	0.162962962962963	1.0	134	26	108	0.194029850746269	1.0	124	11	113	0.0887096774193548	1.0	1.0	135	22	113	0.162962962962963	1.0	1.0	134	26	108	0.194029850746269	1.0	1.0	chr11:46673337:C:+	ATG13	ENST00000359513.8	3utr	protein_coding
11	47420560	47420561	-		chr11:47420561:C:-	335	49	286	0.146268656716418	1.0	317	29	288	0.0914826498422713	1.0	346	41	305	0.11849710982659	1.0	335	49	286	0.146268656716418	1.0	1.0	317	29	288	0.0914826498422713	1.0	1.0	346	41	305	0.11849710982659	1.0	1.0	chr11:47420561:C:-	PSMC3	ENST00000619920.4	intronic	protein_coding
11	57742990	57742991	+		chr11:57742991:C:+	167	16	151	0.0958083832335329	1.0	206	22	184	0.106796116504854	1.0	164	19	145	0.115853658536585	1.0	167	16	151	0.0958083832335329	1.0	1.0	206	22	184	0.106796116504854	1.0	1.0	164	19	145	0.115853658536585	1.0	1.0	chr11:57742991:C:+	C11orf31	ENST00000622257.4	3utr	protein_coding
11	59575338	59575339	-		chr11:59575339:C:-	94	15	79	0.159574468085106	1.0	86	8	78	0.0930232558139535	1.0	68	5	63	0.0735294117647059	1.0	94	15	79	0.159574468085106	1.0	1.0	86	8	78	0.0930232558139535	1.0	1.0	68	5	63	0.0735294117647059	1.0	1.0	chr11:59575339:C:-	OSBP	ENST00000263847.5	3utr	protein_coding
